No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
1388,762.087605,192.168.11.34,192.168.11.35,TCP,74,0.007845,,,44716  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=578810518 TSecr=0 WS=128
1389,762.087726,192.168.11.35,192.168.11.34,TCP,74,0.000121,,,"6000  >  44716 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=968354323 TSecr=578810518 WS=128"
1390,762.096408,192.168.11.34,192.168.11.35,TCP,66,0.008682,,,44716  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=578810524 TSecr=968354323
1391,762.097041,192.168.11.34,192.168.11.35,TCP,93,0.000633,,,"44716  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=578810525 TSecr=968354323 [TCP segment of a reassembled PDU]"
1392,762.097149,192.168.11.35,192.168.11.34,TCP,66,0.000108,,,6000  >  44716 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=968354332 TSecr=578810525
1393,762.097228,192.168.11.34,192.168.11.35,TCP,66,0.000079,,,"44716  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=578810525 TSecr=968354323"
1394,762.098494,192.168.11.35,192.168.11.34,TCP,66,0.001266,,,"6000  >  44716 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=968354334 TSecr=578810525"
1395,762.104647,192.168.11.34,192.168.11.35,TCP,66,0.006153,,,44716  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=578810534 TSecr=968354334
1396,769.145287,192.168.11.35,192.168.11.22,TCP,74,7.04064,,,60422  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2084528391 TSecr=0 WS=128
1397,769.151948,192.168.11.22,192.168.11.35,TCP,74,0.006661,,,"6000  >  60422 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3268287093 TSecr=2084528391 WS=128"
1398,769.152072,192.168.11.35,192.168.11.22,TCP,66,0.000124,,,60422  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2084528398 TSecr=3268287093
1399,769.152208,192.168.11.35,192.168.11.22,TCP,93,0.000136,,,"60422  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2084528398 TSecr=3268287093 [TCP segment of a reassembled PDU]"
1400,769.1523,192.168.11.35,192.168.11.22,TCP,66,0.000092,,,"60422  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2084528399 TSecr=3268287093"
1401,769.161631,192.168.11.22,192.168.11.35,TCP,66,0.009331,,,6000  >  60422 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=3268287101 TSecr=2084528398
1402,769.161834,192.168.11.22,192.168.11.35,TCP,66,0.000203,,,"6000  >  60422 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=3268287102 TSecr=2084528399"
1403,769.16187,192.168.11.35,192.168.11.22,TCP,66,0.000036,,,60422  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2084528408 TSecr=3268287102
1404,769.18848,192.168.11.35,255.255.255.255,UDP,209,0.02661,,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,53867  >  7000 Len=167
1405,769.196224,192.168.11.34,192.168.11.35,TCP,74,0.007744,,,39690  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=578817627 TSecr=0 WS=128
1406,769.19632,192.168.11.35,192.168.11.34,TCP,74,0.000096,,,"6000  >  39690 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=968361432 TSecr=578817627 WS=128"
1407,769.212276,192.168.11.34,192.168.11.35,TCP,66,0.015956,,,39690  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=578817633 TSecr=968361432
1408,769.212712,192.168.11.34,192.168.11.35,TCP,93,0.000436,,,"39690  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=578817633 TSecr=968361432 [TCP segment of a reassembled PDU]"
1409,769.21277,192.168.11.35,192.168.11.34,TCP,66,0.000058,,,6000  >  39690 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=968361448 TSecr=578817633
1410,769.212834,192.168.11.34,192.168.11.35,TCP,66,0.000064,,,"39690  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=578817633 TSecr=968361432"
1411,769.213574,192.168.11.35,192.168.11.34,TCP,66,0.00074,,,"6000  >  39690 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=968361449 TSecr=578817633"
1412,769.219715,192.168.11.34,192.168.11.35,TCP,66,0.006141,,,39690  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=578817650 TSecr=968361449
1413,776.281883,192.168.11.35,192.168.11.22,TCP,74,7.062168,,,44302  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2084535528 TSecr=0 WS=128
1414,776.288517,192.168.11.22,192.168.11.35,TCP,74,0.006634,,,"6000  >  44302 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3268294230 TSecr=2084535528 WS=128"
1415,776.288621,192.168.11.35,192.168.11.22,TCP,66,0.000104,,,44302  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2084535535 TSecr=3268294230
1416,776.288749,192.168.11.35,192.168.11.22,TCP,93,0.000128,,,"44302  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2084535535 TSecr=3268294230 [TCP segment of a reassembled PDU]"
1417,776.28887,192.168.11.35,192.168.11.22,TCP,66,0.000121,,,"44302  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2084535535 TSecr=3268294230"
1418,776.296122,192.168.11.22,192.168.11.35,TCP,66,0.007252,,,6000  >  44302 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=3268294237 TSecr=2084535535
1419,776.296489,192.168.11.22,192.168.11.35,TCP,66,0.000367,,,"6000  >  44302 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=3268294238 TSecr=2084535535"
1420,776.296541,192.168.11.35,192.168.11.22,TCP,66,0.000052,,,44302  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2084535543 TSecr=3268294238
1421,776.322939,192.168.11.35,255.255.255.255,UDP,209,0.026398,,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,52127  >  7000 Len=167
1422,776.336225,192.168.11.34,192.168.11.35,TCP,74,0.013286,,,39700  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=578824766 TSecr=0 WS=128
1423,776.336407,192.168.11.35,192.168.11.34,TCP,74,0.000182,,,"6000  >  39700 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=968368572 TSecr=578824766 WS=128"
1424,776.343561,192.168.11.34,192.168.11.35,TCP,66,0.007154,,,39700  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=578824774 TSecr=968368572
1425,776.344193,192.168.11.34,192.168.11.35,TCP,93,0.000632,,,"39700  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=578824774 TSecr=968368572 [TCP segment of a reassembled PDU]"
1426,776.344314,192.168.11.35,192.168.11.34,TCP,66,0.000121,,,6000  >  39700 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=968368579 TSecr=578824774
1427,776.344393,192.168.11.34,192.168.11.35,TCP,66,0.000079,,,"39700  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=578824774 TSecr=968368572"
1428,776.346165,192.168.11.35,192.168.11.34,TCP,66,0.001772,,,"6000  >  39700 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=968368581 TSecr=578824774"
1429,776.353857,192.168.11.34,192.168.11.35,TCP,66,0.007692,,,39700  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=578824784 TSecr=968368581
1430,783.413163,192.168.11.35,192.168.11.22,TCP,74,7.059306,,,44310  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2084542659 TSecr=0 WS=128
1431,783.419875,192.168.11.22,192.168.11.35,TCP,74,0.006712,,,"6000  >  44310 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3268301361 TSecr=2084542659 WS=128"
1432,783.419973,192.168.11.35,192.168.11.22,TCP,66,0.000098,,,44310  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2084542666 TSecr=3268301361
1433,783.420163,192.168.11.35,192.168.11.22,TCP,93,0.00019,,,"44310  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2084542666 TSecr=3268301361 [TCP segment of a reassembled PDU]"
1434,783.420251,192.168.11.35,192.168.11.22,TCP,66,0.000088,,,"44310  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2084542666 TSecr=3268301361"
1435,783.430876,192.168.11.22,192.168.11.35,TCP,66,0.010625,,,6000  >  44310 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=3268301372 TSecr=2084542666
1436,783.431105,192.168.11.22,192.168.11.35,TCP,66,0.000229,,,"6000  >  44310 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=3268301373 TSecr=2084542666"
1437,783.431147,192.168.11.35,192.168.11.22,TCP,66,0.000042,,,44310  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2084542677 TSecr=3268301373
1438,783.459874,192.168.11.35,255.255.255.255,UDP,209,0.028727,,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,43591  >  7000 Len=167
1439,783.467109,192.168.11.34,192.168.11.35,TCP,74,0.007235,,,43538  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=578831898 TSecr=0 WS=128
1440,783.467222,192.168.11.35,192.168.11.34,TCP,74,0.000113,,,"6000  >  43538 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=968375702 TSecr=578831898 WS=128"
1441,783.473833,192.168.11.34,192.168.11.35,TCP,66,0.006611,,,43538  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=578831904 TSecr=968375702
1442,783.474406,192.168.11.34,192.168.11.35,TCP,93,0.000573,,,"43538  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=578831905 TSecr=968375702 [TCP segment of a reassembled PDU]"
1443,783.474498,192.168.11.35,192.168.11.34,TCP,66,0.000092,,,6000  >  43538 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=968375710 TSecr=578831905
1444,783.474581,192.168.11.34,192.168.11.35,TCP,66,0.000083,,,"43538  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=578831905 TSecr=968375702"
1445,783.475676,192.168.11.35,192.168.11.34,TCP,66,0.001095,,,"6000  >  43538 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=968375711 TSecr=578831905"
1446,783.481686,192.168.11.34,192.168.11.35,TCP,66,0.00601,,,43538  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=578831912 TSecr=968375711
1447,790.876941,192.168.11.35,192.168.11.22,TCP,74,7.395255,,,47904  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2084550123 TSecr=0 WS=128
1448,790.883531,192.168.11.22,192.168.11.35,TCP,74,0.00659,,,"6000  >  47904 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3268308825 TSecr=2084550123 WS=128"
1449,790.883622,192.168.11.35,192.168.11.22,TCP,66,0.000091,,,47904  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2084550130 TSecr=3268308825
1450,790.883788,192.168.11.35,192.168.11.22,TCP,93,0.000166,,,"47904  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2084550130 TSecr=3268308825 [TCP segment of a reassembled PDU]"
1451,790.883878,192.168.11.35,192.168.11.22,TCP,66,0.00009,,,"47904  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2084550130 TSecr=3268308825"
1452,790.891067,192.168.11.22,192.168.11.35,TCP,66,0.007189,,,6000  >  47904 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=3268308832 TSecr=2084550130
1453,790.891427,192.168.11.22,192.168.11.35,TCP,66,0.00036,,,"6000  >  47904 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=3268308833 TSecr=2084550130"
1454,790.891471,192.168.11.35,192.168.11.22,TCP,66,0.000044,,,47904  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2084550138 TSecr=3268308833
1455,790.918081,192.168.11.35,255.255.255.255,UDP,209,0.02661,,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,48502  >  7000 Len=167
1456,790.925377,192.168.11.34,192.168.11.35,TCP,74,0.007296,,,[TCP Port numbers reused] 45298  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=578839356 TSecr=0 WS=128
1457,790.925492,192.168.11.35,192.168.11.34,TCP,74,0.000115,,,"6000  >  45298 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=968383161 TSecr=578839356 WS=128"
1458,790.932168,192.168.11.34,192.168.11.35,TCP,66,0.006676,,,45298  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=578839363 TSecr=968383161
1459,790.932754,192.168.11.34,192.168.11.35,TCP,93,0.000586,,,"45298  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=578839363 TSecr=968383161 [TCP segment of a reassembled PDU]"
1460,790.932863,192.168.11.35,192.168.11.34,TCP,66,0.000109,,,6000  >  45298 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=968383168 TSecr=578839363
1461,790.932941,192.168.11.34,192.168.11.35,TCP,66,0.000078,,,"45298  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=578839363 TSecr=968383161"
