No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
1649,971.648494,192.168.11.41,192.168.11.40,TCP,66,0.006172,,,50758  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=48461028 TSecr=2499552552
1650,978.655963,192.168.11.40,192.168.11.39,TCP,74,7.007469,,,50714  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4245651027 TSecr=0 WS=128
1651,978.662967,192.168.11.39,192.168.11.40,TCP,74,0.007004,,,"6000  >  50714 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1694624145 TSecr=4245651027 WS=128"
1652,978.663064,192.168.11.40,192.168.11.39,TCP,66,0.000097,,,50714  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4245651035 TSecr=1694624145
1653,978.663258,192.168.11.40,192.168.11.39,TCP,93,0.000194,,,"50714  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=4245651035 TSecr=1694624145 [TCP segment of a reassembled PDU]"
1654,978.663348,192.168.11.40,192.168.11.39,TCP,66,0.00009,,,"50714  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4245651035 TSecr=1694624145"
1655,978.670393,192.168.11.39,192.168.11.40,TCP,66,0.007045,,,6000  >  50714 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1694624152 TSecr=4245651035
1656,978.670767,192.168.11.39,192.168.11.40,TCP,66,0.000374,,,"6000  >  50714 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1694624153 TSecr=4245651035"
1657,978.670814,192.168.11.40,192.168.11.39,TCP,66,0.000047,,,50714  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=4245651042 TSecr=1694624153
1658,978.701066,192.168.11.40,255.255.255.255,UDP,209,0.030252,,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022393939222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,43742  >  7000 Len=167
1659,978.708984,192.168.11.41,192.168.11.40,TCP,74,0.007918,,,41640  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=48468088 TSecr=0 WS=128
