No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
461,243.073508,192.168.11.21,192.168.11.28,TCP,74,0.00758,,,"6000  >  44222 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=187325550 TSecr=3782649823 WS=128"
462,243.073632,192.168.11.28,192.168.11.21,TCP,66,0.000124,,,44222  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3782649831 TSecr=187325550
463,243.07376,192.168.11.28,192.168.11.21,TCP,93,0.000128,,,"44222  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3782649831 TSecr=187325550 [TCP segment of a reassembled PDU]"
464,243.073869,192.168.11.28,192.168.11.21,TCP,66,0.000109,,,"44222  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3782649831 TSecr=187325550"
465,243.080871,192.168.11.21,192.168.11.28,TCP,66,0.007002,,,6000  >  44222 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=187325558 TSecr=3782649831
466,243.081313,192.168.11.21,192.168.11.28,TCP,66,0.000442,,,"6000  >  44222 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=187325559 TSecr=3782649831"
467,243.081376,192.168.11.28,192.168.11.21,TCP,66,0.000063,,,44222  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3782649839 TSecr=187325559
468,243.110684,192.168.11.28,255.255.255.255,UDP,209,0.029308,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226a6a6a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,37164  >  7000 Len=167
469,243.116254,192.168.11.7,192.168.11.28,TCP,74,0.00557,œ,,51586  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=892407753 TSecr=0 WS=128
470,243.116384,192.168.11.28,192.168.11.7,TCP,74,0.00013,,,"6000  >  51586 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2938951613 TSecr=892407753 WS=128"
471,243.131059,192.168.11.7,192.168.11.28,TCP,66,0.014675,,,51586  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=892407767 TSecr=2938951613
472,243.131596,192.168.11.7,192.168.11.28,TCP,93,0.000537,,,"51586  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=892407767 TSecr=2938951613 [TCP segment of a reassembled PDU]"
473,243.131653,192.168.11.7,192.168.11.28,TCP,66,0.000057,,,"51586  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=892407768 TSecr=2938951613"
474,243.131678,192.168.11.28,192.168.11.7,TCP,66,0.000025,,,6000  >  51586 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2938951628 TSecr=892407767
475,243.132598,192.168.11.28,192.168.11.7,TCP,66,0.00092,,,"6000  >  51586 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2938951629 TSecr=892407768"
476,243.138783,192.168.11.7,192.168.11.28,TCP,66,0.006185,,,51586  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=892407775 TSecr=2938951629
477,250.590339,192.168.11.28,192.168.11.21,TCP,74,7.451556,,,40946  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3782657348 TSecr=0 WS=128
478,250.596915,192.168.11.21,192.168.11.28,TCP,74,0.006576,,,"6000  >  40946 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=187333075 TSecr=3782657348 WS=128"
479,250.597008,192.168.11.28,192.168.11.21,TCP,66,0.000093,,,40946  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3782657354 TSecr=187333075
480,250.59713,192.168.11.28,192.168.11.21,TCP,93,0.000122,,,"40946  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3782657354 TSecr=187333075 [TCP segment of a reassembled PDU]"
481,250.59728,192.168.11.28,192.168.11.21,TCP,66,0.00015,,,"40946  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3782657355 TSecr=187333075"
482,250.60793,192.168.11.21,192.168.11.28,TCP,66,0.01065,,,6000  >  40946 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=187333086 TSecr=3782657354
483,250.608155,192.168.11.21,192.168.11.28,TCP,66,0.000225,,,"6000  >  40946 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=187333087 TSecr=3782657355"
484,250.608198,192.168.11.28,192.168.11.21,TCP,66,0.000043,,,40946  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3782657365 TSecr=187333087
485,250.636024,192.168.11.28,255.255.255.255,UDP,209,0.027826,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20226a6a6a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,45923  >  7000 Len=167
486,250.650195,192.168.11.7,192.168.11.28,TCP,74,0.014171,œ,,60490  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=892415286 TSecr=0 WS=128
