No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
1,0,192.168.11.45,192.168.11.44,TCP,74,0,,,59692  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2649140422 TSecr=0 WS=128
2,0.006705,192.168.11.44,192.168.11.45,TCP,74,0.006705,,,"6000  >  59692 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1499226379 TSecr=2649140422 WS=128"
3,0.006818,192.168.11.45,192.168.11.44,TCP,66,0.000113,,,59692  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2649140432 TSecr=1499226379
4,0.007036,192.168.11.45,192.168.11.44,TCP,93,0.000218,,,"59692  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2649140432 TSecr=1499226379 [TCP segment of a reassembled PDU]"
5,0.007163,192.168.11.45,192.168.11.44,TCP,66,0.000127,,,"59692  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2649140433 TSecr=1499226379"
6,0.013921,192.168.11.44,192.168.11.45,TCP,66,0.006758,,,6000  >  59692 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1499226386 TSecr=2649140432
7,0.014184,192.168.11.44,192.168.11.45,TCP,66,0.000263,,,"6000  >  59692 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1499226387 TSecr=2649140433"
8,0.014231,192.168.11.45,192.168.11.44,TCP,66,0.000047,,,59692  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2649140440 TSecr=1499226387
9,0.045242,192.168.11.45,255.255.255.255,UDP,209,0.031011,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303035222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,47522  >  7000 Len=167
10,0.057876,192.168.11.46,192.168.11.45,TCP,74,0.012634,œ,,45982  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2271987617 TSecr=0 WS=128
11,0.05804,192.168.11.45,192.168.11.46,TCP,74,0.000164,,,"6000  >  45982 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1381555502 TSecr=2271987617 WS=128"
12,0.066106,192.168.11.46,192.168.11.45,TCP,66,0.008066,,,45982  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2271987631 TSecr=1381555502
13,0.066741,192.168.11.46,192.168.11.45,TCP,93,0.000635,,,"45982  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2271987631 TSecr=1381555502 [TCP segment of a reassembled PDU]"
14,0.066833,192.168.11.45,192.168.11.46,TCP,66,0.000092,,,6000  >  45982 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1381555511 TSecr=2271987631
15,0.06691,192.168.11.46,192.168.11.45,TCP,66,0.000077,,,"45982  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2271987631 TSecr=1381555502"
16,0.06816,192.168.11.45,192.168.11.46,TCP,66,0.00125,,,"6000  >  45982 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1381555513 TSecr=2271987631"
17,0.077283,192.168.11.46,192.168.11.45,TCP,66,0.009123,,,45982  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2271987639 TSecr=1381555513
18,7.270732,192.168.11.45,192.168.11.44,TCP,74,7.193449,,,59394  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2649147696 TSecr=0 WS=128
19,7.280486,192.168.11.44,192.168.11.45,TCP,74,0.009754,,,"6000  >  59394 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1499233653 TSecr=2649147696 WS=128"
20,7.280595,192.168.11.45,192.168.11.44,TCP,66,0.000109,,,59394  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2649147706 TSecr=1499233653
21,7.280766,192.168.11.45,192.168.11.44,TCP,93,0.000171,,,"59394  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2649147706 TSecr=1499233653 [TCP segment of a reassembled PDU]"
22,7.280894,192.168.11.45,192.168.11.44,TCP,66,0.000128,,,"59394  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2649147706 TSecr=1499233653"
23,7.2882,192.168.11.44,192.168.11.45,TCP,66,0.007306,,,6000  >  59394 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1499233660 TSecr=2649147706
24,7.288436,192.168.11.44,192.168.11.45,TCP,66,0.000236,,,"6000  >  59394 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1499233662 TSecr=2649147706"
25,7.28848,192.168.11.45,192.168.11.44,TCP,66,0.000044,,,59394  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2649147714 TSecr=1499233662
26,7.319426,192.168.11.45,255.255.255.255,UDP,209,0.030946,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303035222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,42195  >  7000 Len=167
27,7.326537,192.168.11.46,192.168.11.45,TCP,74,0.007111,œ,,44760  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2271994891 TSecr=0 WS=128
28,7.326701,192.168.11.45,192.168.11.46,TCP,74,0.000164,,,"6000  >  44760 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1381562771 TSecr=2271994891 WS=128"
29,7.335892,192.168.11.46,192.168.11.45,TCP,66,0.009191,,,44760  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2271994901 TSecr=1381562771
30,7.33652,192.168.11.46,192.168.11.45,TCP,93,0.000628,,,"44760  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2271994901 TSecr=1381562771 [TCP segment of a reassembled PDU]"
31,7.33662,192.168.11.45,192.168.11.46,TCP,66,0.0001,,,6000  >  44760 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1381562781 TSecr=2271994901
32,7.336691,192.168.11.46,192.168.11.45,TCP,66,0.000071,,,"44760  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2271994901 TSecr=1381562771"
33,7.338756,192.168.11.45,192.168.11.46,TCP,66,0.002065,,,"6000  >  44760 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1381562783 TSecr=2271994901"
34,7.34781,192.168.11.46,192.168.11.45,TCP,66,0.009054,,,44760  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2271994912 TSecr=1381562783
35,14.56504,192.168.11.45,192.168.11.44,TCP,74,7.21723,,,36636  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2649154990 TSecr=0 WS=128
36,14.572283,192.168.11.44,192.168.11.45,TCP,74,0.007243,,,"6000  >  36636 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1499240944 TSecr=2649154990 WS=128"
37,14.572387,192.168.11.45,192.168.11.44,TCP,66,0.000104,,,36636  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2649154998 TSecr=1499240944
38,14.57253,192.168.11.45,192.168.11.44,TCP,93,0.000143,,,"36636  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2649154998 TSecr=1499240944 [TCP segment of a reassembled PDU]"
39,14.572651,192.168.11.45,192.168.11.44,TCP,66,0.000121,,,"36636  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2649154998 TSecr=1499240944"
40,14.579934,192.168.11.44,192.168.11.45,TCP,66,0.007283,,,6000  >  36636 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1499240952 TSecr=2649154998
41,14.580326,192.168.11.44,192.168.11.45,TCP,66,0.000392,,,"6000  >  36636 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1499240953 TSecr=2649154998"
42,14.580383,192.168.11.45,192.168.11.44,TCP,66,0.000057,,,36636  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2649155006 TSecr=1499240953
43,14.610403,192.168.11.45,255.255.255.255,UDP,209,0.03002,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303035222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,55882  >  7000 Len=167
44,14.618912,192.168.11.46,192.168.11.45,TCP,74,0.008509,œ,,38438  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2272002183 TSecr=0 WS=128
45,14.619051,192.168.11.45,192.168.11.46,TCP,74,0.000139,,,"6000  >  38438 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1381570063 TSecr=2272002183 WS=128"
46,14.628475,192.168.11.46,192.168.11.45,TCP,66,0.009424,,,38438  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2272002193 TSecr=1381570063
47,14.629151,192.168.11.46,192.168.11.45,TCP,93,0.000676,,,"38438  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2272002193 TSecr=1381570063 [TCP segment of a reassembled PDU]"
48,14.629269,192.168.11.45,192.168.11.46,TCP,66,0.000118,,,6000  >  38438 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1381570074 TSecr=2272002193
49,14.629353,192.168.11.46,192.168.11.45,TCP,66,0.000084,,,"38438  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2272002194 TSecr=1381570063"
50,14.630785,192.168.11.45,192.168.11.46,TCP,66,0.001432,,,"6000  >  38438 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1381570075 TSecr=2272002194"
51,14.640358,192.168.11.46,192.168.11.45,TCP,66,0.009573,,,38438  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2272002204 TSecr=1381570075
52,21.775553,192.168.11.45,192.168.11.44,TCP,74,7.135195,,,36642  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2649162201 TSecr=0 WS=128
53,21.782097,192.168.11.44,192.168.11.45,TCP,74,0.006544,,,"6000  >  36642 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1499248154 TSecr=2649162201 WS=128"
54,21.782215,192.168.11.45,192.168.11.44,TCP,66,0.000118,,,36642  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2649162208 TSecr=1499248154
