No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
1,0,192.168.11.44,192.168.11.43,TCP,74,0,,,57962  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=887585698 TSecr=0 WS=128
2,0.00669,192.168.11.43,192.168.11.44,TCP,74,0.00669,,,"6000  >  57962 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1294035782 TSecr=887585698 WS=128"
3,0.006798,192.168.11.44,192.168.11.43,TCP,66,0.000108,,,57962  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=887585708 TSecr=1294035782
4,0.006994,192.168.11.44,192.168.11.43,TCP,93,0.000196,,,"57962  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=887585709 TSecr=1294035782 [TCP segment of a reassembled PDU]"
5,0.007129,192.168.11.44,192.168.11.43,TCP,66,0.000135,,,"57962  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=887585709 TSecr=1294035782"
6,0.014397,192.168.11.43,192.168.11.44,TCP,66,0.007268,,,6000  >  57962 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1294035789 TSecr=887585709
7,0.014607,192.168.11.43,192.168.11.44,TCP,66,0.00021,,,"6000  >  57962 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1294035791 TSecr=887585709"
8,0.01465,192.168.11.44,192.168.11.43,TCP,66,0.000043,,,57962  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=887585716 TSecr=1294035791
9,0.045529,192.168.11.44,255.255.255.255,UDP,209,0.030879,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,58423  >  7000 Len=167
10,0.056986,192.168.11.45,192.168.11.44,TCP,74,0.011457,œ,,59692  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2649140422 TSecr=0 WS=128
11,0.057124,192.168.11.44,192.168.11.45,TCP,74,0.000138,,,"6000  >  59692 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1499226379 TSecr=2649140422 WS=128"
12,0.063662,192.168.11.45,192.168.11.44,TCP,66,0.006538,,,59692  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2649140432 TSecr=1499226379
13,0.064153,192.168.11.45,192.168.11.44,TCP,93,0.000491,,,"59692  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2649140432 TSecr=1499226379 [TCP segment of a reassembled PDU]"
14,0.064235,192.168.11.44,192.168.11.45,TCP,66,0.000082,,,6000  >  59692 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1499226386 TSecr=2649140432
15,0.064293,192.168.11.45,192.168.11.44,TCP,66,0.000058,,,"59692  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2649140433 TSecr=1499226379"
16,0.065964,192.168.11.44,192.168.11.45,TCP,66,0.001671,,,"6000  >  59692 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1499226387 TSecr=2649140433"
17,0.070482,192.168.11.45,192.168.11.44,TCP,66,0.004518,,,59692  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2649140440 TSecr=1499226387
18,7.269656,192.168.11.44,192.168.11.43,TCP,74,7.199174,,,57966  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=887592971 TSecr=0 WS=128
19,7.276419,192.168.11.43,192.168.11.44,TCP,74,0.006763,,,"6000  >  57966 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1294043051 TSecr=887592971 WS=128"
20,7.27651,192.168.11.44,192.168.11.43,TCP,66,0.000091,,,57966  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=887592978 TSecr=1294043051
21,7.276634,192.168.11.44,192.168.11.43,TCP,93,0.000124,,,"57966  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=887592978 TSecr=1294043051 [TCP segment of a reassembled PDU]"
22,7.276749,192.168.11.44,192.168.11.43,TCP,66,0.000115,,,"57966  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=887592978 TSecr=1294043051"
23,7.288162,192.168.11.43,192.168.11.44,TCP,66,0.011413,,,6000  >  57966 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1294043058 TSecr=887592978
24,7.288531,192.168.11.43,192.168.11.44,TCP,66,0.000369,,,"6000  >  57966 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1294043059 TSecr=887592978"
25,7.288576,192.168.11.44,192.168.11.43,TCP,66,0.000045,,,57966  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=887592990 TSecr=1294043059
26,7.319613,192.168.11.44,255.255.255.255,UDP,209,0.031037,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022303034222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,58417  >  7000 Len=167
27,7.33085,192.168.11.45,192.168.11.44,TCP,74,0.011237,œ,,59394  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2649147696 TSecr=0 WS=128
28,7.330983,192.168.11.44,192.168.11.45,TCP,74,0.000133,,,"6000  >  59394 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1499233653 TSecr=2649147696 WS=128"
